Type,ID,Customer,Cycle,Weight,Labor,Price,Mold ID,Material,Dye,Additive
Part,6402A,TRW-AEN,20,40,0.33,$0.00 ,6402,WELLAMID GF 13/66 XE-N BK1,R2760
Part,6402B,TRW-AEN,20,40,0.33,$0.00 ,6402,Wellamid GF13/66 XE-N Bk1,R2760
Part,6404B,TRW-AEN,23,33.3,0.25,$0.00 ,6404,WELLAMID GF33/66 XE-N BK1,R2761
Part,6405D,TRW-AEN,25,103.8,0.33,$0.00 ,6405,Wellamid GF13/66 XE-N Bk1,R2760
Part,6406A,TRW-AEN,25,122.3,0.33,$0.00 ,6406,NYLATRON GS/HS 1855 BK1,R2326
Part,6407A,TRW-AEN,34,265,0.33,$0.00 ,6407,WELLAMID GF 13/66 XE-N BK1,R2760
Part,6407B,TRW-AEN,34,265,0.33,$0.00 ,6407,WELLAMID GF 13/66 XE-N BK1,R2760
Part,6430A,ASC,20,18,0.5,$0.00 ,6430,ZYTEL 101L BLK,R1630
Part,6439A,TRW-AEN,18,7.5,0.33,$0.00 ,6439,DELRIN 900P BK602 BLK,R1535
Part,6440A,TRW-AEN,30,82,0.33,$0.00 ,6440,LEXAN 121-112 CLEAR,R2117
Part,6442A,PED,19,12,0.5,$0.00 ,6442,CYCOLAC X-17-4051 BLK,R1965
Part,6465A,TRW-AEN,20,13,0.5,$0.00 ,6465,LUBRICOMP RFL-4216 HS NAT,R1425
Part,6466A,TRW-AEN,25,13,0.5,$0.00 ,6466,ZYTEL 70G13 HSIL BLK,R1655
Part,6467A,TRW-AEN,21,25,0.5,$0.00 ,6467,VALOX 420 BK1066,R2475
Part,6469A,GM ONSTAR,38,280,1,$0.00 ,6469,V500-MI-15 BLK,R2535
Part,6472A,MICH. IND. SER.,26,37,0.33,$0.00 ,6472,LEXAN 141-701 BLK,R2130
Part,6494A,TRW-AEN,20,5,0.5,$0.00 ,6494,CYCOLAC AR-4051 BLK,R1895
Part,6495A,TRW-AEN,22,13,0.5,$0.00 ,6495,ZYTEL 70G13 HSIL BLK,R1655
Part,6497A,GM ONSTAR,28,35,0.5,$0.00 ,6497,NORYL PXO 844-701 BLK,R2290
Part,6498A,GM ONSTAR,28,45,0.5,$0.00 ,6498,NORYL PXO 844-701 BLK,R2290
Part,6500A,GM ONSTAR,27,26,0.5,$0.00 ,6500,LEXAN 141-701 BLK,R2130
Part,6501A,GM ONSTAR,26,9,1,$0.00 ,6501,LEXAN 141-701 BLK,R2130
Part,6502A,GM ONSTAR,23,14,0.5,$0.00 ,6502,LEXAN 141-701 BLK,R2130
Part,6509A,ASC,25,53,0.5,$0.00 ,6509,DELRIN 527 BLK,R1526
Part,6509B,ASC,25,53,1,$0.00 ,6509,DELRIN 527 BLK,R1526
Part,6509C,ASC,25,53,1,$0.00 ,6509,DELRIN 527 BLK,R1526
Part,6512A,GATES,42,303,1,$0.00 ,6512,VERTON RF-7007 EM HS BLK,R1433
Part,6512B,GATES,42,303,1,$0.00 ,,VERTON RF-7007 EM HS BLK,R1433
Part,6512C,GATES,38,0,1,$0.00 ,6512,VERTON RF-007 EM HS BLK,R1433
Part,6513A,GATES,40,296.7,1,$0.00 ,6513,VERTON RF-7007 EM HS BLK,R1433
Part,6513B,GATES,40,296.7,1,$0.00 ,6513,VERTON RF-7007 EM HS BLK,R1433
Part,6514A,GATES,40,239,1,$0.00 ,6514,VERTON RF-7007 EM HS BLK,R1433
Part,6548AWIP,TRW-AE,40,64,1,$0.00 ,6548,Zytel 70G13L BKB297 Ebony,R2981
Part,6548BWIP,TRW-AE,40,64,1,$0.00 ,6548,Zytel 70G13L BKB297 Ebony,R2981
Part,6548CWIP,TRW-AE,40,64,1,$0.00 ,6548,BP 70G13 7701,R2803
Part,6549A,TRW-AE,40,50.52,1,$0.00 ,6549,LEXAN 121R-112 CLEAR,R2115
Part,6549B,TRW-AE,47,50.52,1,$0.00 ,6549,LEXAN 121R-112 CLEAR,R2115
Part,6549C,TRW-AE,47,50.52,1,$0.00 ,6549,LEXAN 121R-112 CLEAR,R2115
Part,6550A,TRW-AE,25,20,0.5,$0.00 ,6550,CYCOLOY LG9000-701 BLK,R2045
Part,6551AWIP,TRW-AE,36,74.17,1,$0.00 ,6551,Clariant PA113G13BK-67 167A Ebony,R1621
Part,6551BWIP,TRW-AE,36,71.1,1,$0.00 ,6551,Clariant PA113G13BK-67 167A Ebony,R1621
Part,6563A,GATES,40,343,1,$0.00 ,6563,VERTON RF-7007 EM HS BLK,R1433
Part,6567A,GATES,35,45,1,$0.00 ,6567,VERTON RF7007 EM HS KLK,R1433
Part,6575A,BAYER,30,242,1,$0.00 ,6575,LEXAN 121P-WH4193 LT GRAY,R2105
Part,6575B,BAYER,30,121,1,$0.00 ,6575,LEXAN 121P-WH4194 LT GRAY,R2105
Part,6575C,BAYER,30,121,1,$0.00 ,6575,LEXAN 121P-WH4193 LT GRAY,R2105
Part,6576A,BAYER,30,48,0.5,$0.00 ,6576,LEXAN 121P-GN1199 GREEN,R2085
Part,6598A,GATES,38,226,1,$0.00 ,6598,VERTON RF-7007 EM HS BLK,R1433
Part,6599A,ASC,36,179,1,$0.00 ,6599,WELLAMID GF33/66 XE-N BK1,R2761
Part,6599B,ASC,36,179,1,$0.00 ,,WELLAMID GF33/66 XE-N BK1,R2761
Part,6599C,ASC,36,179,1,$0.00 ,,WELLAMID GF33/66 XE-N BK1,R2761
